2017-02-23 17:44:00,190 [Thread-119:24316] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar1.png
2017-02-23 17:44:00,194 [Thread-120:23804] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar2.png
2017-02-23 17:44:00,197 [Thread-121:23896] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar3.png
2017-02-23 17:44:00,197 [Thread-122:17912] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/user.jpg
2017-02-23 17:44:00,200 [Thread-123:23280] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar4.png
2017-02-23 17:44:17,046 [Thread-125:23136] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar.png
2017-02-23 17:44:17,052 [Thread-126:24020] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar1.png
2017-02-23 17:44:17,053 [Thread-127:24108] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar2.png
2017-02-23 17:44:17,055 [Thread-128:24392] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar3.png
2017-02-23 17:44:17,058 [Thread-129:23116] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/user.jpg
2017-02-23 17:44:17,061 [Thread-130:24540] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar4.png
2017-02-23 17:45:00,825 [Thread-132:22980] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar.png
2017-02-23 17:45:00,888 [Thread-133:23720] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar1.png
2017-02-23 17:45:00,940 [Thread-134:23984] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar2.png
2017-02-23 17:45:00,979 [Thread-135:23724] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar3.png
2017-02-23 17:45:01,015 [Thread-136:24568] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/user.jpg
2017-02-23 17:45:01,085 [Thread-137:23740] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar4.png
2017-02-23 17:45:01,318 [Thread-138:20776] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar.png
2017-02-23 17:45:01,398 [Thread-139:23956] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar1.png
2017-02-23 17:45:01,430 [Thread-140:22624] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar2.png
2017-02-23 17:45:01,519 [Thread-141:24512] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar3.png
2017-02-23 17:45:01,585 [Thread-142:23776] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/user.jpg
2017-02-23 17:45:01,713 [Thread-143:23700] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar4.png
